"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"CareSite","CareSite.care-site-name","CareSite.care_site_name","","","",0,1,"","","","string {[]} {[]}
","Care Site Name","The name of the care_site as it appears in the source data","","","","","","","","","",,,,,"",,,,"CareSite.care_site_name",0,1,"",""
"CareSite","CareSite.place-of-service-concept-id","CareSite.place_of_service_concept_id","","","",0,1,"","","","code {[]} {[]}
","Place of Service","This is a high-level way of characterizing a Care Site. Typically, however, Care Sites can provide care in multiple settings (inpatient, outpatient, etc.) and this granularity should be reflected in the visit.","","","","","","","","","",,,,,"",,,,"CareSite.place_of_service_concept_id",0,1,"",""
"CareSite","CareSite.location-id","CareSite.location_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Location]]}
","Location","The location_id from the LOCATION table representing the physical location of the care_site.","","","","","","","","","",,,,,"",,,,"CareSite.location_id",0,1,"",""
"CareSite","CareSite.care-site-source-value","CareSite.care_site_source_value","","","",0,1,"","","","string {[]} {[]}
","Care Site Identifier Source Value","The identifier of the care_site as it appears in the source data. This could be an identifier separate from the name of the care_site.","","","","","","","","","",,,,,"",,,,"CareSite.care_site_source_value",0,1,"",""
"CareSite","CareSite.place-of-service-source-value","CareSite.place_of_service_source_value","","","",0,1,"","","","string {[]} {[]}
","Place of Service Source Value","Place of Service Source Value","","","","","","","","","",,,,,"",,,,"CareSite.place_of_service_source_value",0,1,"",""
"Concept","Concept","Concept","","","",0,*,"","","","null {[]} {[]}
","Concept OMOP Table","The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM.

Concepts can represent broad categories (like ""Cardiovascular disease""), detailed clinical elements (""Myocardial infarction of the anterolateral wall"") or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.).

Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Concept","Concept.concept-id","Concept.concept_id","","","",1,1,"","","","integer {[]} {[]}
","A unique identifier for each Concept across all domains.","A unique identifier for each Concept across all domains.","","","","","","","","","",,,,,"",,,,"Concept.concept_id",1,1,"",""
"Concept","Concept.concept-name","Concept.concept_name","","","",1,1,"","","","string {[]} {[]}
","An unambiguous, meaningful and descriptive name for the Concept.","An unambiguous, meaningful and descriptive name for the Concept.","","","","","","","","","",,,,,"",,,,"Concept.concept_name",1,1,"",""
"Concept","Concept.domain-id","Concept.domain_id","","","",1,1,"","","","string {[]} {[]}
","A foreign key to the DOMAIN table the Concept belongs to.","A foreign key to the DOMAIN table the Concept belongs to.","","","","","","","","","",,,,,"",,,,"Concept.domain_id",1,1,"",""
"Concept","Concept.vocabulary-id","Concept.vocabulary_id","","","",1,1,"","","","string {[]} {[]}
","A foreign key to the VOCABULARY table indicating from which source the Concept has been adapted.","A foreign key to the VOCABULARY table indicating from which source the Concept has been adapted.","","","","","","","","","",,,,,"",,,,"Concept.vocabulary_id",1,1,"",""
"Concept","Concept.concept-class-id","Concept.concept_class_id","","","",1,1,"","","","string {[]} {[]}
","The attribute or concept class of the Concept. Examples are ""Clinical Drug"", ""Ingredient"", ""Clinical Finding"" etc.","The attribute or concept class of the Concept. Examples are ""Clinical Drug"", ""Ingredient"", ""Clinical Finding"" etc.","","","","","","","","","",,,,,"",,,,"Concept.concept_class_id",1,1,"",""
"Concept","Concept.standard-concept","Concept.standard_concept","","","",0,1,"","","","string {[]} {[]}
","This flag determines where a Concept is a Standard Concept, i.e. is used in the data, a Classification Concept, or a non-standard Source Concept. The allowable values are ""S"" (Standard Concept) and ""C"" (Classification Concept), otherwise the content is NULL.","This flag determines where a Concept is a Standard Concept, i.e. is used in the data, a Classification Concept, or a non-standard Source Concept. The allowable values are ""S"" (Standard Concept) and ""C"" (Classification Concept), otherwise the content is NULL.","","","","","","","","","",,,,,"",,,,"Concept.standard_concept",0,1,"",""
"Concept","Concept.concept-code","Concept.concept_code","","","",1,1,"","","","string {[]} {[]}
","The concept code represents the identifier of the Concept in the source vocabulary, such as SNOMED-CT concept IDs, RxNorm RXCUIs etc. Note that concept codes are not unique across vocabularies.","The concept code represents the identifier of the Concept in the source vocabulary, such as SNOMED-CT concept IDs, RxNorm RXCUIs etc. Note that concept codes are not unique across vocabularies.","","","","","","","","","",,,,,"",,,,"Concept.concept_code",1,1,"",""
"Concept","Concept.valid-start-date","Concept.valid_start_date","","","",1,1,"","","","date {[]} {[]}
","The date when the Concept was first recorded. The default value is 1-Jan-1970, meaning, the Concept has no (known) date of inception.","The date when the Concept was first recorded. The default value is 1-Jan-1970, meaning, the Concept has no (known) date of inception.","","","","","","","","","",,,,,"",,,,"Concept.valid_start_date",1,1,"",""
"Concept","Concept.valid-end-date","Concept.valid_end_date","","","",1,1,"","","","date {[]} {[]}
","The date when the Concept became invalid because it was deleted or superseded (updated) by a new concept. The default value is 31-Dec-2099, meaning, the Concept is valid until it becomes deprecated.","The date when the Concept became invalid because it was deleted or superseded (updated) by a new concept. The default value is 31-Dec-2099, meaning, the Concept is valid until it becomes deprecated.","","","","","","","","","",,,,,"",,,,"Concept.valid_end_date",1,1,"",""
"Concept","Concept.invalid-reason","Concept.invalid_reason","","","",0,1,"","","","string {[]} {[]}
","Reason the Concept was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.","Reason the Concept was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.","","","","","","","","","",,,,,"",,,,"Concept.invalid_reason",0,1,"",""
"ConditionEra","ConditionEra","ConditionEra","","","",0,*,"","","","null {[]} {[]}
","Condition Era OMOP Table","A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes:

- It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event.
- It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences.
For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP's original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"ConditionEra","ConditionEra.condition-era-id","ConditionEra.condition_era_id","","","",1,1,"","","","integer {[]} {[]}
","Condition Era Identifier","Condition Era Identifier","","","","","","","","","",,,,,"",,,,"ConditionEra.condition_era_id",1,1,"",""
"ConditionEra","ConditionEra.person-id","ConditionEra.person_id","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Person]]}
","Person","Person","","","","","","","","","",,,,,"",,,,"ConditionEra.person_id",1,1,"",""
"ConditionEra","ConditionEra.condition-concept-id","ConditionEra.condition_concept_id","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Condition","The Concept Id representing the Condition.","","","","","","","","","",,,,,"",,,,"ConditionEra.condition_concept_id",1,1,"",""
"ConditionEra","ConditionEra.condition-era-start-date","ConditionEra.condition_era_start_date","","","",1,1,"","","","date {[]} {[]}
","Condition Era Start Date","The start date for the Condition Era constructed from the individual instances of Condition Occurrences. It is the start date of the very firstchronologically recorded instance of the condition with at least 31 days since any prior record of the same Condition.","","","","","","","","","",,,,,"",,,,"ConditionEra.condition_era_start_date",1,1,"",""
"ConditionEra","ConditionEra.condition-era-end-date","ConditionEra.condition_era_end_date","","","",1,1,"","","","code {[]} {[]}
","Condition Era End Date","The end date for the Condition Era constructed from the individual instances of Condition Occurrences. It is the end date of the final continuously recorded instance of the Condition.","","","","","","","","","",,,,,"",,,,"ConditionEra.condition_era_end_date",1,1,"",""
"ConditionEra","ConditionEra.condition-occurrence-count","ConditionEra.condition_occurrence_count","","","",0,1,"","","","integer {[]} {[]}
","Condition Occurence Count","The number of individual Condition Occurrences used to construct the
condition era.","","","","","","","","","",,,,,"",,,,"ConditionEra.condition_occurrence_count",0,1,"",""
"ConditionOccurrence","ConditionOccurrence","ConditionOccurrence","","","",0,*,"","","","null {[]} {[]}
","Condition Occurrence OMOP Table","This table contains records of Events of a Person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a Provider or reported by the patient.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"ConditionOccurrence","ConditionOccurrence.condition-occurrence-id","ConditionOccurrence.condition_occurrence_id","","","",1,1,"","","","integer {[]} {[]}
","Condition Occurence Identifier","The unique key given to a condition record for a person. Refer to the ETL for how duplicate conditions during the same visit were handled.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_occurrence_id",1,1,"",""
"ConditionOccurrence","ConditionOccurrence.person-id","ConditionOccurrence.person_id","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Person]]}
","Person","The PERSON_ID of the PERSON for whom the condition is recorded.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.person_id",1,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-concept-id","ConditionOccurrence.condition_concept_id","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Condition","The CONDITION_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies. This is the standard concept mapped from the source value which represents a condition","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_concept_id",1,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-start-date","ConditionOccurrence.condition_start_date","","","",1,1,"","","","date {[]} {[]}
","Condition Start Date","Use this date to determine the start date of the condition","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_start_date",1,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-start-datetime","ConditionOccurrence.condition_start_datetime","","","",0,1,"","","","dateTime {[]} {[]}
","Condition Start Datetime","Condition Start Datetime","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_start_datetime",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-end-date","ConditionOccurrence.condition_end_date","","","",0,1,"","","","date {[]} {[]}
","Condition End Date","Use this date to determine the end date of the condition","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_end_date",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-end-datetime","ConditionOccurrence.condition_end_datetime","","","",0,1,"","","","dateTime {[]} {[]}
","Condition End Datetime","Condition End Datetime","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_end_datetime",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-type-concept-id","ConditionOccurrence.condition_type_concept_id","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Condition Type","This field can be used to determine the provenance of the Condition record, as in whether the condition was from an EHR system, insurance claim, registry, or other sources.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_type_concept_id",1,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-status-concept-id","ConditionOccurrence.condition_status_concept_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Condition Status","This concept represents the point during the visit the diagnosis was given (admitting diagnosis, final diagnosis), whether the diagnosis was determined due to laboratory findings, if the diagnosis was exclusionary, or if it was a preliminary diagnosis, among others.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_status_concept_id",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.stop-reason","ConditionOccurrence.stop_reason","","","",0,1,"","","","string {[]} {[]}
","Stop Reason","The Stop Reason indicates why a Condition is no longer valid with respect to the purpose within the source data. Note that a Stop Reason does not necessarily imply that the condition is no longer occurring.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.stop_reason",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.provider-id","ConditionOccurrence.provider_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Provider]]}
","Provider","The provider associated with condition record, e.g. the provider who made the diagnosis or the provider who recorded the symptom.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.provider_id",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.visit-occurrence-id","ConditionOccurrence.visit_occurrence_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/VisitOccurrence]]}
","Visit Occurrence","The visit during which the condition occurred.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.visit_occurrence_id",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.visit-detail-id","ConditionOccurrence.visit_detail_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/VisitDetail]]}
","Visit Detail","The VISIT_DETAIL record during which the condition occurred. For example, if the person was in the ICU at the time of the diagnosis the VISIT_OCCURRENCE record would reflect the overall hospital stay and the VISIT_DETAIL record would reflect the ICU stay during the hospital visit.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.visit_detail_id",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-source-value","ConditionOccurrence.condition_source_value","","","",0,1,"","","","string {[]} {[]}
","Condition Source Value","This field houses the verbatim value from the source data representing the condition that occurred. For example, this could be an ICD10 or Read code.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_source_value",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-source-concept-id","ConditionOccurrence.condition_source_concept_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Condition Source Concept","This is the concept representing the condition source value and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Condition necessary for a given analytic use case. Consider using CONDITION_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_source_concept_id",0,1,"",""
"ConditionOccurrence","ConditionOccurrence.condition-status-source-value","ConditionOccurrence.condition_status_source_value","","","",0,1,"","","","string {[]} {[]}
","Condition Status Source Value","This field houses the verbatim value from the source data representing the condition status.","","","","","","","","","",,,,,"",,,,"ConditionOccurrence.condition_status_source_value",0,1,"",""
"Cost","Cost","Cost","","","",0,*,"","","","null {[]} {[]}
","Cost OMOP Table","The COST table captures records containing the cost of any medical event recorded in one of the OMOP clinical event tables such as DRUG_EXPOSURE, PROCEDURE_OCCURRENCE, VISIT_OCCURRENCE, VISIT_DETAIL, DEVICE_OCCURRENCE, OBSERVATION or MEASUREMENT.

Each record in the cost table account for the amount of money transacted for the clinical event. So, the COST table may be used to represent both receivables (charges) and payments (paid), each transaction type represented by its COST_CONCEPT_ID. The COST_TYPE_CONCEPT_ID field will use concepts in the Standardized Vocabularies to designate the source (provenance) of the cost data. A reference to the health plan information in the PAYER_PLAN_PERIOD table is stored in the record for information used for the adjudication system to determine the persons benefit for the clinical event.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Cost","Cost.cost-id","Cost.cost_id","","","",1,1,"","","","integer {[]} {[]}
","Cost Identifier","Cost Identifier","","","","","","","","","",,,,,"",,,,"Cost.cost_id",1,1,"",""
"Cost","Cost.cost-event-id","Cost.cost_event_id","","","",1,1,"","","","integer {[]} {[]}
","Cost Event Identifier","Cost Event Identifier","","","","","","","","","",,,,,"",,,,"Cost.cost_event_id",1,1,"",""
"Cost","Cost.cost-domain-id","Cost.cost_domain_id","","","",1,1,"","","","string {[]} {[]}
","Cost Domain Identifier","Cost Domain Identifier","","","","","","","","","",,,,,"",,,,"Cost.cost_domain_id",1,1,"",""
"Cost","Cost.cost-type-concept-id","Cost.cost_type_concept_id","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Cost Type","Cost Type","","","","","","","","","",,,,,"",,,,"Cost.cost_type_concept_id",1,1,"",""
"Cost","Cost.currency-concept-id","Cost.currency_concept_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/Concept]]}
","Currency","Currency","","","","","","","","","",,,,,"",,,,"Cost.currency_concept_id",0,1,"",""
"Cost","Cost.total-charge","Cost.total_charge","","","",0,1,"","","","integer {[]} {[]}
","Total Charge","Total Charge","","","","","","","","","",,,,,"",,,,"Cost.total_charge",0,1,"",""
"Cost","Cost.total-cost","Cost.total_cost","","","",0,1,"","","","integer {[]} {[]}
","Total Cost","Total Cost","","","","","","","","","",,,,,"",,,,"Cost.total_cost",0,1,"",""
"Cost","Cost.total-paid","Cost.total_paid","","","",0,1,"","","","integer {[]} {[]}
","Total Paid","Total Paid","","","","","","","","","",,,,,"",,,,"Cost.total_paid",0,1,"",""
"Cost","Cost.paid-by-payer","Cost.paid_by_payer","","","",0,1,"","","","integer {[]} {[]}
","Paid by Payer","Paid by Payer","","","","","","","","","",,,,,"",,,,"Cost.paid_by_payer",0,1,"",""
"Cost","Cost.paid-by-patient","Cost.paid_by_patient","","","",0,1,"","","","integer {[]} {[]}
","Paid by Patient","Paid by Patient","","","","","","","","","",,,,,"",,,,"Cost.paid_by_patient",0,1,"",""
"Cost","Cost.paid-patient-copay","Cost.paid_patient_copay","","","",0,1,"","","","integer {[]} {[]}
","Paid Patient Copay","Paid Patient Copay","","","","","","","","","",,,,,"",,,,"Cost.paid_patient_copay",0,1,"",""
"Cost","Cost.paid-patient-coinsurance","Cost.paid_patient_coinsurance","","","",0,1,"","","","integer {[]} {[]}
","Paid Patient Coinsurance","Paid Patient Coinsurance","","","","","","","","","",,,,,"",,,,"Cost.paid_patient_coinsurance",0,1,"",""
"Cost","Cost.paid-patient-deductible","Cost.paid_patient_deductible","","","",0,1,"","","","integer {[]} {[]}
","Paid Patient Deductible","Paid Patient Deductible","","","","","","","","","",,,,,"",,,,"Cost.paid_patient_deductible",0,1,"",""
"Cost","Cost.paid-by-primary","Cost.paid_by_primary","","","",0,1,"","","","integer {[]} {[]}
","Paid by Primary","Paid by Primary","","","","","","","","","",,,,,"",,,,"Cost.paid_by_primary",0,1,"",""
"Cost","Cost.paid-ingredient-cost","Cost.paid_ingredient_cost","","","",0,1,"","","","integer {[]} {[]}
","Paid Ingredent Cost","Paid Ingredent Cost","","","","","","","","","",,,,,"",,,,"Cost.paid_ingredient_cost",0,1,"",""
"Cost","Cost.paid-dispensing-fee","Cost.paid_dispensing_fee","","","",0,1,"","","","integer {[]} {[]}
","Paid Dispensing Fee","Paid Dispensing Fee","","","","","","","","","",,,,,"",,,,"Cost.paid_dispensing_fee",0,1,"",""
"Cost","Cost.payer-plan-period-id","Cost.payer_plan_period_id","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://health-data-hub.fr/ig/fhir/eds/StructureDefinition/PayerPlanPeriod]]}
","Payer Plan Period","Payer Plan Period","","","","","","","","","",,,,,"",,,,"Cost.payer_plan_period_id",0,1,"",""
"Cost","Cost.amount-allowed","Cost.amount_allowed","","","",0,1,"","","","integer {[]} {[]}
","Amount Allowed","Amount Allowed","","","","","","","","","",,,,,"",,,,"Cost.amount_allowed",0,1,"",""
